datetime,consumption,visibility,windbearing,temperature,dewpoint,pressure,apparenttemperature,windspeed,humidity,lclid,cat_rain,cat_snow,cat_clear-day,cat_clear-night,cat_cloudy,cat_fog,cat_partly-cloudy-day,cat_partly-cloudy-night,cat_wind,cat_breezy,cat_breezy-and-mostly-cloudy,cat_breezy-and-overcast,cat_breezy-and-partly-cloudy,cat_clear,cat_foggy,cat_mostly-cloudy,cat_overcast,cat_partly-cloudy,cat_windy,cat_windy-and-mostly-cloudy,cat_windy-and-overcast,cat_windy-and-partly-cloudy,time_of_day,day_of_year,sin_time_of_day,cos_time_of_day,sin_day_of_year,cos_day_of_year
2012-02-08 03:00:00,0.13499999,13.36,36.0,-1.36,-5.17,1041.51,-5.82,3.81,0.75,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,39,0.7071067811865475,0.7071067811865476,0.6206094818274227,0.7841198065767105
2012-02-08 04:00:00,0.048,13.36,37.0,-1.16,-4.94,1041.11,-5.63,3.89,0.75,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,39,0.8660254037844386,0.5000000000000001,0.6206094818274227,0.7841198065767105
2012-02-08 05:00:00,0.0165,13.31,33.0,-0.78,-4.89,1041.05,-5.04,3.73,0.74,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,39,0.9659258262890683,0.25881904510252074,0.6206094818274227,0.7841198065767105
2012-02-08 06:00:00,0.114,13.36,35.0,-0.69,-4.38,1040.95,-5.13,3.99,0.76,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,39,1.0,6.123233995736766e-17,0.6206094818274227,0.7841198065767105
2012-02-08 07:00:00,0.1275,12.79,34.0,-0.34,-4.46,1040.85,-4.84,4.2,0.74,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,39,0.9659258262890683,-0.25881904510252063,0.6206094818274227,0.7841198065767105
2012-02-08 08:00:00,0.018,13.29,36.0,0.04,-4.41,1041.14,-4.4,4.26,0.72,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,39,0.8660254037844387,-0.4999999999999998,0.6206094818274227,0.7841198065767105
2012-02-08 09:00:00,0.0165,12.7,37.0,0.03,-3.84,1041.21,-4.56,4.46,0.75,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,39,0.7071067811865476,-0.7071067811865475,0.6206094818274227,0.7841198065767105
2012-02-08 10:00:00,0.1455,11.23,41.0,0.11,-3.38,1041.2,-4.54,4.61,0.77,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,39,0.49999999999999994,-0.8660254037844387,0.6206094818274227,0.7841198065767105
2012-02-08 11:00:00,0.105000004,11.41,46.0,0.16,-2.95,1041.11,-4.43,4.53,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,39,0.258819045102521,-0.9659258262890682,0.6206094818274227,0.7841198065767105
2012-02-08 12:00:00,0.018,11.68,43.0,0.24,-2.79,1040.92,-4.3,4.47,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,39,1.2246467991473532e-16,-1.0,0.6206094818274227,0.7841198065767105
2012-02-08 13:00:00,0.051000003,11.27,36.0,0.24,-2.8,1040.59,-4.09,4.17,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,39,-0.2588190451025208,-0.9659258262890683,0.6206094818274227,0.7841198065767105
2012-02-08 14:00:00,0.13800001,11.97,31.0,0.37,-2.74,1040.4,-4.09,4.41,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,39,-0.4999999999999997,-0.8660254037844388,0.6206094818274227,0.7841198065767105
2012-02-08 15:00:00,0.09,12.12,33.0,0.73,-2.44,1040.22,-3.55,4.25,0.79,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,39,-0.7071067811865471,-0.7071067811865479,0.6206094818274227,0.7841198065767105
2012-02-08 16:00:00,0.0165,11.96,32.0,0.69,-2.43,1039.9,-3.5,4.09,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,39,-0.8660254037844384,-0.5000000000000004,0.6206094818274227,0.7841198065767105
2012-02-08 17:00:00,0.077999994,12.09,37.0,0.68,-2.82,1039.97,-3.49,4.07,0.77,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,39,-0.9659258262890683,-0.25881904510252063,0.6206094818274227,0.7841198065767105
2012-02-08 18:00:00,0.135,12.83,40.0,0.63,-2.82,1040.34,-3.53,4.03,0.78,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,39,-1.0,-1.8369701987210297e-16,0.6206094818274227,0.7841198065767105
2012-02-08 19:00:00,0.064500004,12.84,47.0,0.59,-2.89,1040.53,-3.59,4.04,0.77,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,39,-0.9659258262890684,0.2588190451025203,0.6206094818274227,0.7841198065767105
2012-02-08 20:00:00,0.018,12.78,52.0,0.18,-2.85,1040.65,-4.03,3.96,0.8,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,39,-0.8660254037844386,0.5000000000000001,0.6206094818274227,0.7841198065767105
2012-02-08 21:00:00,0.102,12.76,64.0,-0.21,-2.74,1040.39,-4.23,3.58,0.83,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,39,-0.7071067811865477,0.7071067811865474,0.6206094818274227,0.7841198065767105
2012-02-08 22:00:00,0.13350001,11.84,51.0,-0.21,-2.39,1040.42,-3.49,2.72,0.85,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,39,-0.5000000000000004,0.8660254037844384,0.6206094818274227,0.7841198065767105
2012-02-08 23:00:00,0.034500003,12.04,53.0,-0.19,-2.35,1040.56,-3.19,2.45,0.85,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.0,39,-0.25881904510252157,0.9659258262890681,0.6206094818274227,0.7841198065767105
2012-02-09 00:00:00,0.0195,11.76,43.0,0.27,-2.32,1040.64,-2.62,2.41,0.83,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,40,0.0,1.0,0.6339784927628866,0.7733506777097299
2012-02-09 01:00:00,0.1005,11.99,48.0,0.27,-2.3,1040.63,-2.77,2.57,0.83,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,40,0.25881904510252074,0.9659258262890683,0.6339784927628866,0.7733506777097299
2012-02-09 02:00:00,0.13949999,12.23,41.0,0.19,-2.43,1040.37,-2.36,2.1,0.83,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,40,0.49999999999999994,0.8660254037844387,0.6339784927628866,0.7733506777097299
2012-02-09 03:00:00,0.036,12.63,19.0,0.13,-2.94,1040.09,-1.38,1.36,0.8,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,40,0.7071067811865475,0.7071067811865476,0.6339784927628866,0.7733506777097299
2012-02-09 04:00:00,0.0195,12.46,346.0,-0.32,-2.92,1039.89,-2.49,1.74,0.83,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,40,0.8660254037844386,0.5000000000000001,0.6339784927628866,0.7733506777097299
2012-02-09 05:00:00,0.064500004,12.09,5.0,-0.4,-2.95,1039.75,-3.23,2.25,0.83,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,40,0.9659258262890683,0.25881904510252074,0.6339784927628866,0.7733506777097299
2012-02-09 07:00:00,0.063,11.75,28.0,-0.91,-3.47,1039.57,-3.37,1.89,0.83,LAX10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,40,0.9659258262890683,-0.25881904510252063,0.6339784927628866,0.7733506777097299
2012-02-09 08:00:00,0.0195,11.18,33.0,-0.94,-3.57,1040.0,-3.12,1.69,0.82,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,40,0.8660254037844387,-0.4999999999999998,0.6339784927628866,0.7733506777097299
2012-02-09 09:00:00,0.030000001,11.15,41.0,-0.96,-3.58,1039.87,-0.96,0.66,0.82,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,40,0.7071067811865476,-0.7071067811865475,0.6339784927628866,0.7733506777097299
2012-02-09 10:00:00,0.147,11.35,340.0,-0.49,-3.58,1039.88,-0.49,0.45,0.8,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,40,0.49999999999999994,-0.8660254037844387,0.6339784927628866,0.7733506777097299
2012-02-09 11:00:00,0.094500005,11.52,336.0,0.04,-3.51,1039.83,0.04,0.64,0.77,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,40,0.258819045102521,-0.9659258262890682,0.6339784927628866,0.7733506777097299
2012-02-09 12:00:00,0.0195,10.91,306.0,0.21,-3.42,1039.53,0.21,0.78,0.77,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,40,1.2246467991473532e-16,-1.0,0.6339784927628866,0.7733506777097299
2012-02-09 13:00:00,0.030000001,11.04,253.0,1.22,-3.08,1039.03,1.22,0.59,0.73,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,40,-0.2588190451025208,-0.9659258262890683,0.6339784927628866,0.7733506777097299
2012-02-09 14:00:00,0.486,11.28,289.0,1.79,-3.02,1038.5,1.79,0.92,0.7,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,40,-0.4999999999999997,-0.8660254037844388,0.6339784927628866,0.7733506777097299
2012-02-09 15:00:00,0.627,10.7,322.0,1.77,-3.24,1038.26,1.77,0.46,0.69,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,40,-0.7071067811865471,-0.7071067811865479,0.6339784927628866,0.7733506777097299
2012-02-09 16:00:00,0.4395,10.69,348.0,1.61,-2.94,1038.06,1.61,0.36,0.72,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,40,-0.8660254037844384,-0.5000000000000004,0.6339784927628866,0.7733506777097299
2012-02-09 17:00:00,0.324,9.72,75.0,1.55,-3.1,1038.15,1.55,1.19,0.71,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,40,-0.9659258262890683,-0.25881904510252063,0.6339784927628866,0.7733506777097299
2012-02-09 18:00:00,0.243,8.84,88.0,1.13,-2.82,1038.4,-0.33,1.42,0.75,LAX10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,40,-1.0,-1.8369701987210297e-16,0.6339784927628866,0.7733506777097299
2012-02-09 19:00:00,0.3105,6.69,104.0,1.06,-2.29,1038.38,-0.99,1.81,0.78,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,40,-0.9659258262890684,0.2588190451025203,0.6339784927628866,0.7733506777097299
2012-02-09 20:00:00,0.135,4.47,119.0,0.98,-1.45,1038.41,-1.44,2.11,0.84,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,40,-0.8660254037844386,0.5000000000000001,0.6339784927628866,0.7733506777097299
2012-02-09 21:00:00,0.060000002,2.62,131.0,0.27,-0.87,1038.35,-2.57,2.37,0.92,LAX10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,40,-0.7071067811865477,0.7071067811865474,0.6339784927628866,0.7733506777097299
2012-02-09 22:00:00,0.0195,2.03,131.0,0.25,-0.38,1038.47,-2.2,2.03,0.96,LAX10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,40,-0.5000000000000004,0.8660254037844384,0.6339784927628866,0.7733506777097299
2012-02-09 23:00:00,0.049500003,2.62,137.0,0.22,-0.37,1038.44,-2.28,2.07,0.96,LAX10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0,40,-0.25881904510252157,0.9659258262890681,0.6339784927628866,0.7733506777097299
2012-02-10 00:00:00,0.036,3.54,133.0,-0.2,-0.88,1038.64,-3.09,2.34,0.95,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,41,0.0,1.0,0.647160667326606,0.7623536388483904
2012-02-10 01:00:00,0.0195,3.83,133.0,-0.29,-1.27,1038.66,-2.01,1.45,0.93,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,41,0.25881904510252074,0.9659258262890683,0.647160667326606,0.7623536388483904
2012-02-10 02:00:00,0.1155,3.67,122.0,-0.27,-1.37,1038.63,-2.69,1.94,0.92,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,41,0.49999999999999994,0.8660254037844387,0.647160667326606,0.7623536388483904
2012-02-10 03:00:00,0.056999996,4.1,119.0,-0.33,-1.36,1038.35,-2.38,1.66,0.93,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,41,0.7071067811865475,0.7071067811865476,0.647160667326606,0.7623536388483904
2012-02-10 04:00:00,0.0195,4.63,98.0,-0.75,-1.77,1038.13,-0.75,1.2,0.93,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,41,0.8660254037844386,0.5000000000000001,0.647160667326606,0.7623536388483904
2012-02-10 05:00:00,0.093,4.26,84.0,-0.54,-1.58,1037.92,-0.54,1.31,0.93,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,41,0.9659258262890683,0.25881904510252074,0.647160667326606,0.7623536388483904
2012-02-10 06:00:00,0.0795,4.6,84.0,-0.63,-1.61,1037.98,-2.79,1.71,0.93,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,41,1.0,6.123233995736766e-17,0.647160667326606,0.7623536388483904
2012-02-10 07:00:00,0.018,5.21,96.0,-0.53,-1.23,1038.21,-3.09,2.02,0.95,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,41,0.9659258262890683,-0.25881904510252063,0.647160667326606,0.7623536388483904
2012-02-10 08:00:00,0.0705,5.62,91.0,-0.03,-1.17,1038.52,-3.06,2.51,0.92,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,41,0.8660254037844387,-0.4999999999999998,0.647160667326606,0.7623536388483904
2012-02-10 09:00:00,0.102,5.36,109.0,0.46,-1.07,1038.65,-2.91,2.95,0.89,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,41,0.7071067811865476,-0.7071067811865475,0.647160667326606,0.7623536388483904
2012-02-10 10:00:00,0.0195,7.31,111.0,0.57,-1.22,1038.93,-3.22,3.49,0.88,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,41,0.49999999999999994,-0.8660254037844387,0.647160667326606,0.7623536388483904
2012-02-10 11:00:00,0.051000003,9.33,124.0,0.7,-1.69,1039.01,-3.25,3.76,0.84,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0,41,0.258819045102521,-0.9659258262890682,0.647160667326606,0.7623536388483904
2012-02-10 12:00:00,0.12450001,11.67,121.0,0.79,-2.58,1038.83,-3.11,3.71,0.78,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0,41,1.2246467991473532e-16,-1.0,0.647160667326606,0.7623536388483904
2012-02-10 13:00:00,0.0195,11.36,115.0,0.84,-4.62,1038.75,-2.86,3.46,0.67,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,41,-0.2588190451025208,-0.9659258262890683,0.647160667326606,0.7623536388483904
2012-02-10 14:00:00,0.033,11.59,119.0,1.21,-4.62,1038.4,-2.22,3.21,0.65,LAX10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,41,-0.4999999999999997,-0.8660254037844388,0.647160667326606,0.7623536388483904
2012-02-10 15:00:00,0.144,11.94,117.0,0.76,-5.52,1037.89,-2.59,3.0,0.63,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,41,-0.7071067811865471,-0.7071067811865479,0.647160667326606,0.7623536388483904
2012-02-10 16:00:00,0.0195,12.07,95.0,0.47,-6.03,1037.51,-2.34,2.39,0.62,LAX10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,41,-0.8660254037844384,-0.5000000000000004,0.647160667326606,0.7623536388483904
2012-02-10 17:00:00,0.0195,12.12,99.0,-0.17,-5.83,1037.54,-3.1,2.39,0.66,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,41,-0.9659258262890683,-0.25881904510252063,0.647160667326606,0.7623536388483904
2012-02-10 18:00:00,0.141,11.97,91.0,-1.31,-5.93,1037.65,-3.88,1.92,0.71,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,41,-1.0,-1.8369701987210297e-16,0.647160667326606,0.7623536388483904
2012-02-10 19:00:00,0.036,12.07,75.0,-1.54,-5.89,1037.69,-3.87,1.73,0.72,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,41,-0.9659258262890684,0.2588190451025203,0.647160667326606,0.7623536388483904
2012-02-10 20:00:00,0.0195,12.15,69.0,-2.12,-5.96,1037.55,-4.59,1.76,0.75,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,41,-0.8660254037844386,0.5000000000000001,0.647160667326606,0.7623536388483904
2012-02-10 21:00:00,0.1245,11.8,63.0,-1.92,-5.99,1037.7,-4.17,1.64,0.74,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,41,-0.7071067811865477,0.7071067811865474,0.647160667326606,0.7623536388483904
2012-02-10 22:00:00,0.053999998,10.91,54.0,-2.79,-6.02,1037.6,-5.24,1.68,0.78,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,41,-0.5000000000000004,0.8660254037844384,0.647160667326606,0.7623536388483904
2012-02-10 23:00:00,0.0195,9.99,69.0,-2.96,-6.09,1037.64,-2.96,1.26,0.79,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,41,-0.25881904510252157,0.9659258262890681,0.647160667326606,0.7623536388483904
2012-02-11 00:00:00,0.021000002,9.19,63.0,-3.15,-6.31,1037.58,-3.15,1.21,0.79,LAX10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,42,0.0,1.0,0.6601521206712317,0.7511319308705199
2012-02-11 01:00:00,0.13049999,8.84,63.0,-3.66,-6.39,1037.35,-3.66,1.13,0.81,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,42,0.25881904510252074,0.9659258262890683,0.6601521206712317,0.7511319308705199
2012-02-11 02:00:00,0.067499995,7.64,15.0,-3.83,-6.18,1037.1,-3.83,0.84,0.84,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,42,0.49999999999999994,0.8660254037844387,0.6601521206712317,0.7511319308705199
2012-02-11 03:00:00,0.021000002,6.21,23.0,-4.43,-6.61,1036.84,-4.43,0.69,0.85,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,42,0.7071067811865475,0.7071067811865476,0.6601521206712317,0.7511319308705199
2012-02-11 04:00:00,0.078,5.7,6.0,-4.89,-6.34,1036.7,-4.89,0.39,0.9,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,42,0.8660254037844386,0.5000000000000001,0.6601521206712317,0.7511319308705199
2012-02-11 05:00:00,1.1175,5.7,351.0,-5.04,-6.64,1036.47,-5.04,0.6,0.88,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,42,0.9659258262890683,0.25881904510252074,0.6601521206712317,0.7511319308705199
2012-02-11 06:00:00,1.278,5.26,346.0,-5.16,-7.08,1036.81,-5.16,0.63,0.86,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,42,1.0,6.123233995736766e-17,0.6601521206712317,0.7511319308705199
2012-02-11 07:00:00,1.3815,5.12,333.0,-5.64,-7.54,1036.88,-5.64,0.75,0.86,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,42,0.9659258262890683,-0.25881904510252063,0.6601521206712317,0.7511319308705199
2012-02-11 08:00:00,1.5419999999999998,4.68,333.0,-5.33,-7.07,1037.09,-5.33,0.49,0.87,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,42,0.8660254037844387,-0.4999999999999998,0.6601521206712317,0.7511319308705199
2012-02-11 09:00:00,1.6335,4.96,339.0,-4.17,-6.02,1037.23,-4.17,0.75,0.87,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,42,0.7071067811865476,-0.7071067811865475,0.6601521206712317,0.7511319308705199
2012-02-11 10:00:00,1.395,5.58,14.0,-2.5,-4.87,1037.43,-2.5,0.64,0.84,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,42,0.49999999999999994,-0.8660254037844387,0.6601521206712317,0.7511319308705199
2012-02-11 11:00:00,1.581,6.44,41.0,-0.52,-5.03,1037.24,-0.52,1.15,0.72,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,42,0.258819045102521,-0.9659258262890682,0.6601521206712317,0.7511319308705199
2012-02-11 12:00:00,1.422,7.69,56.0,0.16,-4.5,1036.91,-1.32,1.35,0.71,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,42,1.2246467991473532e-16,-1.0,0.6601521206712317,0.7511319308705199
2012-02-11 13:00:00,2.115,8.93,63.0,1.12,-4.52,1036.67,-0.75,1.69,0.66,LAX10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,42,-0.2588190451025208,-0.9659258262890683,0.6601521206712317,0.7511319308705199
2012-02-11 14:00:00,2.0535002,9.77,34.0,1.93,-4.82,1036.33,1.93,1.18,0.61,LAX10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,42,-0.4999999999999997,-0.8660254037844388,0.6601521206712317,0.7511319308705199
2012-02-11 15:00:00,1.7310001,9.7,4.0,1.28,-5.0,1036.09,-0.88,1.92,0.63,LAX10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,42,-0.7071067811865471,-0.7071067811865479,0.6601521206712317,0.7511319308705199
2012-02-11 16:00:00,0.0824999959999999,9.93,19.0,1.06,-5.09,1036.04,-1.49,2.24,0.64,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,42,-0.8660254037844384,-0.5000000000000004,0.6601521206712317,0.7511319308705199
2012-02-11 17:00:00,0.021000002,9.37,24.0,0.25,-4.92,1036.06,-1.73,1.68,0.68,LAX10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,42,-0.9659258262890683,-0.25881904510252063,0.6601521206712317,0.7511319308705199
2012-02-11 18:00:00,0.15,7.77,14.0,-0.71,-5.36,1036.36,-2.54,1.48,0.71,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,42,-1.0,-1.8369701987210297e-16,0.6601521206712317,0.7511319308705199
2012-02-11 19:00:00,0.045,7.15,19.0,-1.39,-5.01,1036.63,-1.39,1.27,0.76,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,42,-0.9659258262890684,0.2588190451025203,0.6601521206712317,0.7511319308705199
2012-02-11 20:00:00,0.021000002,6.23,19.0,-1.85,-5.37,1036.98,-1.85,0.85,0.77,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,42,-0.8660254037844386,0.5000000000000001,0.6601521206712317,0.7511319308705199
2012-02-11 21:00:00,0.0975,5.58,339.0,-1.97,-5.34,1036.94,-1.97,0.64,0.78,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,42,-0.7071067811865477,0.7071067811865474,0.6601521206712317,0.7511319308705199
2012-02-11 22:00:00,0.0945,5.41,325.0,-2.44,-5.18,1036.77,-2.44,0.84,0.81,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,42,-0.5000000000000004,0.8660254037844384,0.6601521206712317,0.7511319308705199
2012-02-11 23:00:00,0.192,4.57,323.0,-3.29,-5.31,1036.94,-3.29,0.68,0.86,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,42,-0.25881904510252157,0.9659258262890681,0.6601521206712317,0.7511319308705199
2012-02-12 00:00:00,0.1035,4.31,265.0,-3.56,-5.45,1036.94,-3.56,0.6,0.87,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,43,0.0,1.0,0.6729490241558329,0.7396888608649669
2012-02-12 01:00:00,0.021000002,3.77,275.0,-3.99,-5.61,1036.69,-3.99,0.84,0.89,LAX10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,43,0.25881904510252074,0.9659258262890683,0.6729490241558329,0.7396888608649669
